id,SalePrice
1461,137065.9469143952
1462,154728.34585702524
1463,192466.41257531728
1464,192642.0870200493
1465,168859.08317504093
1466,174505.45621587633
1467,176963.16364156935
1468,160620.14797324312
1469,177228.89380162032
1470,133941.5587605552
1471,188620.74191827467
1472,120090.99274288942
1473,121865.77956989521
1474,154456.5852608233
1475,114823.76086977759
1476,290953.2439169111
1477,226800.02708503391
1478,241588.96237760223
1479,240406.2645821715
1480,455061.4317276939
1481,291099.6471746013
1482,184734.09682436736
1483,177260.7559291834
1484,160875.93620068708
1485,159202.14672264387
1486,188194.00930758033
1487,322036.4121046046
1488,232700.92925028544
1489,180441.6952605441
1490,212153.44131925976
1491,188458.23838817517
1492,108623.4102655517
1493,176122.17995544223
1494,253017.17845550095
1495,265456.15241964255
1496,205683.70382395785
1497,186636.55063104557
1498,152093.13480248707
1499,151698.22576382867
1500,155667.35636005166
1501,176449.05822763237
1502,143654.1345468086
1503,233365.78338712026
1504,214042.7837571653
1505,210676.91773557832
1506,197360.73697662778
1507,280337.59133149043
1508,206404.78418049743
1509,155441.73852981513
1510,148170.09486702477
1511,148559.72560593672
1512,181094.67677656625
1513,154406.1617771755
1514,176243.871571109
1515,221410.71747424488
1516,144418.4793034624
1517,151324.50231290687
1518,168605.88768543745
1519,221603.5412889423
1520,130234.9077796002
1521,135896.62652279972
1522,167451.56863886342
1523,124280.60962308985
1524,117083.3088050633
1525,117541.10273168235
1526,118371.34774903527
1527,118139.14797781831
1528,139053.40769468533
1529,136345.72150834056
1530,188216.30993784792
1531,129605.02348007017
1532,94594.28874798575
1533,142564.64009371932
1534,122661.63462006643
1535,155791.908836392
1536,116301.78812453328
1537,113725.271788828
1538,128956.86248011999
1539,161472.35195729032
1540,136606.91587492786
1541,141674.76683373487
1542,155573.60785899428
1543,168433.68146403678
1544,93809.64546962717
1545,107461.29053627221
1546,120809.87514712501
1547,128790.76354433125
1548,130481.36010646676
1549,126480.75816973893
1550,134584.4773369744
1551,112569.82637680841
1552,153570.7207441396
1553,131940.1850586429
1554,112616.2125646176
1555,166893.6593614421
1556,102754.83150141114
1557,114905.4284581836
1558,99817.22638711413
1559,117591.89881220747
1560,134217.70407140293
1561,169387.24195344435
1562,126193.40527171911
1563,121955.6114858283
1564,173177.69227294333
1565,147325.58432224937
1566,215534.8115750959
1567,98835.1571619918
1568,221511.03538519127
1569,150958.08143880568
1570,123584.12105504006
1571,133240.17500308613
1572,148361.43660359675
1573,217129.633451176
1574,145828.08484604413
1575,197202.58576335313
1576,245888.9085868758
1577,177960.1512450498
1578,125186.37056735526
1579,153490.17766042045
1580,184125.83071812135
1581,141582.2070227864
1582,125716.52476794069
1583,298391.2147218751
1584,231075.7941504804
1585,143931.26249657458
1586,93885.09920325843
1587,107707.01031235383
1588,148132.50859166577
1589,123051.34638670986
1590,134084.31783655452
1591,103907.49948074776
1592,127135.29762100324
1593,109666.62107039304
1594,166495.37875195633
1595,119707.9978146591
1596,186148.573938486
1597,197094.91637421682
1598,175209.7579817058
1599,154055.27905800517
1600,157786.0272615442
1601,87123.39969656561
1602,124317.94887367089
1603,93877.06771837357
1604,228498.12265599144
1605,221337.4315681372
1606,166665.3600840823
1607,235676.82118352148
1608,194625.88376385742
1609,171871.3189465473
1610,160799.83132131232
1611,147004.95967929452
1612,192009.00210429917
1613,195154.6936832939
1614,129124.11326188437
1615,111157.79156696839
1616,106584.48644901949
1617,118699.74144474094
1618,126599.42816200972
1619,137405.60261505016
1620,244007.29375651656
1621,155343.69440147307
1622,149605.84806613746
1623,222135.0610955179
1624,213512.7302657823
1625,120048.1491407735
1626,176105.17661062453
1627,190664.54981795026
1628,255141.02156918746
1629,164049.61273222545
1630,338318.10016993864
1631,189509.16758390257
1632,210798.6901288118
1633,157009.23303027503
1634,179682.92741470246
1635,163915.06125908086
1636,153411.61955713757
1637,201532.01938089778
1638,198285.76877446944
1639,193304.83309667336
1640,256634.42135112802
1641,188721.0776773288
1642,208023.62203848208
1643,203345.86137177396
1644,205295.1816369303
1645,206863.04652746115
1646,148367.98281136027
1647,151404.62782882527
1648,140231.95758066667
1649,131086.699512348
1650,133429.86274556682
1651,139304.76380442455
1652,115748.19240097479
1653,113775.20072760993
1654,155149.83426994327
1655,131865.35184211406
1656,150053.18172266858
1657,156608.8871674197
1658,153863.0292787314
1659,122357.42103213539
