id,SalePrice
1461,126264.95817946075
1462,156092.70491776118
1463,181361.00918727514
1464,187326.33015658532
1465,194214.79276487237
1466,178315.57949949708
1467,173667.94194406123
1468,162780.23565659559
1469,186052.55386224453
1470,123273.50037626972
1471,213301.33872550886
1472,94994.89472773683
1473,100137.35523065862
1474,148938.63873709552
1475,138161.22133921983
1476,391333.90297635
1477,258379.19247997276
1478,305413.5326019998
1479,286572.7964238462
1480,462551.50549700134
1481,334782.85261052643
1482,206825.54920908334
1483,172800.6763256266
1484,170098.13462017776
1485,179760.88714539772
1486,190488.97298548595
1487,346125.6291225606
1488,240049.81978772616
1489,198660.39004404054
1490,201498.57833819685
1491,187344.29342755186
1492,96028.43889246705
1493,178901.97734308627
1494,332077.4566961277
1495,309031.8684097313
1496,239328.61691500372
1497,174259.4253438355
1498,168582.6463586502
1499,166963.32704402387
1500,169436.04701645952
1501,168322.70638192148
1502,156678.16045146008
1503,283913.73808853945
1504,235787.29169066483
1505,221512.35442588312
1506,177125.95194160362
1507,223173.2820228576
1508,192827.61321239
1509,165260.9193005453
1510,146656.05351566817
1511,143511.70705924218
1512,165287.59229945389
1513,137228.74335205276
1514,166801.68975937186
1515,189428.46654743262
1516,160695.34432212258
1517,152309.46675458283
1518,134466.65026704976
1519,231829.72777962915
1520,133208.06792581608
1521,138004.0618236104
1522,162398.69289897085
1523,112907.986142355
1524,123851.81705481454
1525,127669.55214150697
1526,123322.82086879521
1527,107213.62398981847
1528,128565.49078908631
1529,151261.22204622033
1530,179411.21648882862
1531,107522.31352748434
1532,108825.76061626048
1533,138587.3570428102
1534,118568.71917311392
1535,146812.01316306222
1536,111732.0864316051
1537,64152.07913562556
1538,178320.5830218228
1539,214635.812121776
1540,92813.62338365949
1541,139677.10182712338
1542,137488.2508373562
1543,218685.4069598862
1544,86951.95726746401
1545,101294.00191645416
1546,124920.62565741729
1547,128772.47712057942
1548,131999.0747499618
1549,107799.00621099042
1550,137681.0647898914
1551,112579.4091538879
1552,124093.50567179304
1553,162077.70958682953
1554,119610.4543483139
1555,160550.7877399169
1556,75816.98208434493
1557,124278.32572971973
1558,93706.87619005369
1559,74039.87435011778
1560,139495.2485039555
1561,134316.5966005324
1562,130158.10562309774
1563,127597.75504815918
1564,157142.40860215863
1565,142941.91550574984
1566,228299.734224081
1567,78710.65729716823
1568,200503.8491523624
1569,148115.93312363906
1570,132785.63306315817
1571,128230.9641303529
