id,SalePrice
1461,118204.84909012758
1462,144150.65656895723
1463,175427.60060797678
1464,181794.46500969393
1465,194890.18290364236
1466,189135.0955835071
1467,171182.9071600337
1468,179388.59976423797
1469,175699.89182535626
1470,126787.74235085274
1471,208256.33153237455
1472,84333.53533333667
1473,99004.3359379667
1474,151233.12143795952
1475,158690.42918214027
1476,355871.34534351353
1477,251693.16733270313
1478,327866.4844942695
1479,281971.69144910545
1480,459968.62340312207
1481,326178.4792836062
1482,204240.99099193228
1483,174435.79940909453
1484,182699.14627364062
1485,169818.92442758064
1486,188547.65778678568
1487,318116.36710639566
1488,207444.92808224776
1489,202405.0412801869
1490,192213.5716582136
1491,189258.98575023803
1492,94682.13426465202
1493,172863.13312607977
1494,293056.22471873095
1495,320845.5287373423
1496,236026.33342396517
1497,192709.6060599979
1498,157474.99018944896
1499,156072.04409311153
1500,183553.17514990908
1501,174556.71923240242
1502,168828.45118068106
1503,317444.16075285315
1504,222324.51571160855
1505,207497.7301204565
1506,168206.58888379182
1507,213615.76566887042
1508,196609.53173043838
1509,167509.14067558854
1510,155222.17556532062
1511,155075.15483969048
1512,161602.9312125342
1513,139128.69528301788
1514,175902.27784090568
1515,176449.35988977825
1516,154878.72509622842
1517,148679.06619822467
1518,121254.06902301054
1519,227901.9924661558
1520,128234.76744621285
1521,150908.99123083687
1522,161082.68127989772
1523,112103.90644150242
1524,119160.73806819247
1525,130539.27575140043
1526,132960.7636914933
1527,88464.95310177312
1528,132047.5936662762
1529,142039.77315625097
1530,165001.64656320258
1531,118260.26170726721
1532,113656.53881392349
1533,136083.88648086696
1534,123057.5731531076
1535,150223.1860346103
1536,127204.49151647676
1537,72812.67146626941
1538,194961.14499976658
1539,266532.2896888522
1540,114673.68061273938
1541,162231.7363814852
1542,138814.40195154623
1543,231218.88745200602
1544,87621.84886571956
1545,106847.74386671605
1546,136203.91231166688
1547,123683.26325760034
1548,123036.15077628267
1549,104366.23810073189
1550,135754.85570644384
1551,118408.57641183202
1552,150471.3675641964
1553,149361.7680927013
1554,125537.22541707236
1555,169723.30263996092
1556,99111.37563038061
1557,119613.71803353362
1558,93874.39353372132
1559,102459.61502163131
1560,141772.85212038454
1561,146673.12311932398
1562,127696.3985902167
1563,131714.70900656816
1564,153975.464974337
1565,139260.89712226484
1566,205389.29227010979
1567,70683.68899493731
1568,205767.3519998521
1569,140265.37644216543
1570,112328.62847474047
1571,124806.91969863701
1572,153749.53365139535
1573,227631.39193171708
1574,89605.38936277656
1575,234667.27354558048
1576,200775.88765942102
1577,208521.23758018535
1578,150700.58007401787
1579,135050.7271509793
1580,200342.51555934033
1581,141712.69758552252
1582,126123.60554309127
1583,290670.97405782394
1584,260064.78578629124
1585,135365.88228230772
1586,91376.62891586123
1587,93804.03290701681
1588,147385.52218052052
1589,101647.19959092226
1590,129122.54578618931
1591,106716.97471984087
1592,132354.32246444933
1593,117522.22962924775
1594,123002.65731851856
1595,125520.51710158659
1596,233880.52461948746
1597,166280.3374755655
1598,169573.53673075515
1599,192678.21504457016
1600,190883.27806227453
1601,69095.49383835848
1602,98903.43462181847
1603,75650.18392641479
1604,261922.75366587634
1605,249928.6790440079
1606,166624.13402295404
1607,161589.71288377
1608,209780.20689260328
1609,193626.5128585571
1610,157887.50482234004
1611,141129.1398259132
1612,154009.74367460277
1613,148814.07963529573
1614,134150.41335133312
1615,89581.11219495657
1616,80886.68566711943
1617,113918.18251919278
1618,132426.57302095962
1619,129307.9400030879
1620,127981.59413722849
1621,136528.45398316009
1622,141084.45450871938
1623,298780.26043032104
1624,196232.63098180477
1625,118379.10705200303
1626,174969.9334835026
1627,186956.3417345083
1628,302849.2727116377
1629,179650.33071381084
1630,353289.29033581703
1631,225047.0484479155
1632,211432.67612633592
1633,171414.59305846522
1634,179084.11038441426
1635,176987.6108435614
1636,157541.59229519987
1637,190404.61468685634
1638,216002.2623967238
1639,174932.70540631324
1640,238261.81410484988
1641,181165.75946785393
1642,223460.3886068249
1643,239200.75888714762
1644,209167.5066692292
1645,190226.1342931003
1646,156475.5920230568
1647,164078.24848237977
1648,131685.7401695347
1649,133098.9072989013
1650,125687.44697309607
1651,133084.20467475892
1652,92007.33710138538
1653,93769.44472707836
1654,154078.02938537783
1655,176564.08946787487
1656,150735.14551052765
1657,151220.89688031533
1658,152774.84122408018
1659,167918.04743182508
1660,137370.74372829765
1661,441099.79951417056
1662,370283.143694603
1663,342260.74843017705
1664,380967.4312401798
1665,301081.9091523526
1666,298636.21254692064
1667,344182.28667097073
1668,315458.9130410489
1669,296496.5719909977
1670,327712.17297472066
1671,262900.1306551205
1672,447010.56425020815
1673,292859.57881195494
1674,265118.4966262722
1675,195312.58298782777
1676,190478.84133280147
1677,208838.86241384037
1678,489964.48823924694
1679,370263.2250682333
1680,341165.69902903546
1681,280063.62045579625
1682,289757.5218597807
1683,186787.6472191324
1684,168848.17489960341
1685,172707.21173636304
1686,170363.90493094263
1687,171253.2272022698
1688,189486.52118165107
1689,190233.7126210693
1690,189404.26778999282
1691,176435.60992733823
1692,248244.67780500627
1693,171331.2728377589
1694,184405.28068475344
1695,172920.1858291805
1696,267021.6760168836
1697,176608.36815926686
1698,345140.6392860073
1699,309001.59948542604
1700,265550.5705928129
1701,271003.8643888798
1702,262270.5324234972
1703,251039.04827354607
1704,293025.1085187002
1705,223241.11430005933
1706,459617.78784972354
1707,222346.73896531042
1708,214216.83486608433
1709,265562.8383382464
1710,198589.3098845889
1711,242619.04892280293
